rate,IR,totalAsset2023,totalDebt2023,totalEquity2023,revenue2023,operatingIncome2023,earningBeforeTax2023,margin2023,turnover2023,leverage2023,totalAsset2022,totalDebt2022,totalEquity2022,revenue2022,operatingIncome2022,earningBeforeTax2022,margin2022,turnover2022,leverage2022,totalAsset2021,totalDebt2021,totalEquity2021,revenue2021,operatingIncome2021,earningBeforeTax2021,margin2021,turnover2021,leverage2021
A-,9,30277090000,19644250000,10632840000,34527026000,1919804000,1516638000,0.044,1.14,2.848,29516189000,20457791000,9058398000,36934245000,1009643000,638254000,0.017,1.251,3.258,27515081000,18792695000,8722386000,34363670000,2959888000,2599452000,0.076,1.249,3.155
A-,10,72992871000,26707568000,46285303000,42570545000,954029000,888491000,0.021,0.583,1.577,81624601000,30968345000,50656256000,64818213000,12958784000,13173830000,0.203,0.794,1.611,64717978000,22994495000,41723483000,0,0,0,0,0,1.551
A-,10,11800109000,6999583000,4800526000,12807421000,1279398000,1177340000,0.092,1.085,2.458,11486760000,6927088000,4559672000,11794227000,745998000,641894000,0.054,1.027,2.519,10814564000,6854372000,3960192000,10687004000,809978000,799587000,0.075,0.988,2.731
A-,10,35086952000,14245295000,20841657000,31168483000,1685887000,2292409000,0.074,0.888,1.684,37922283000,19069828000,18852455000,44001922000,157420000,610002000,0.014,1.16,2.012,44966750000,26703826000,18262924000,48347499000,1248664000,8815101000,0.182,1.075,2.462
A-,14,64600137000,43334776000,21265361000,39942658000,4253524000,2251498000,0.056,0.618,3.038,0,0,0,0,0,0,0,0,0,59698808000,40194034000,19504774000,34830255000,4210500000,3961486000,0.114,0.583,3.061
A-,10,1.03E+11,54479731000,48615419000,70974871000,5869897000,2102744000,0.03,0.688,2.121,1.01E+11,53656946000,47791587000,77518854000,10908996000,9111709000,0.118,0.764,2.123,89386000000,48361000000,41025000000,87629000000,8252000000,10705000000,0.122,0.98,2.179
A-,7,88896625891,45495845742,43400780149,1.10E+11,1544294604,2577511921,0.023,1.234,2.048,75621592042,34455726313,41165865729,1.11E+11,840928487,1287671502,0.012,1.472,1.837,65393697145,26244804215,39148892930,1.03E+11,1361367592,2231126841,0.022,1.575,1.67
A-,8,2.93E+11,1.04E+11,1.89E+11,1.65E+11,2242034538,-10967283727,-0.066,0.564,1.549,3.06E+11,94986040198,2.11E+11,2.14E+11,13196346509,781464403,0.004,0.698,1.449,2.62E+11,52306473420,2.10E+11,1.74E+11,5601012969,1767074499,0.01,0.663,1.249
A-,11,14844976000,9598094000,5246882000,42751901000,2091707000,1994454000,0.047,2.88,2.829,9929659000,6500108000,3429551000,36344981000,983975000,1181515000,0.033,3.66,2.895,9365628000,5510124000,3855504000,33795384000,731428000,1006568000,0.03,3.608,2.429
A-,8,1.21E+12,4.88E+11,7.25E+11,0,-16350059645,22141566462,0,0,1.673,1.22E+12,5.23E+11,6.99E+11,0,16378240631,-55803077266,0,0,1.748,1.36E+12,6.38E+11,7.19E+11,0,42982271923,77734429750,0,0,1.887
A-,11,15763000000,5072000000,10691000000,55146000000,2660000000,2419000000,0.044,3.498,1.474,13807000000,4959000000,8848000000,56395000000,3632000000,3777000000,0.067,4.085,1.56,10872000000,5028000000,5844000000,43787000000,1275000000,1366000000,0.031,4.028,1.86
A-,10,21937687000,6204991000,15732696000,14689184000,719627000,860376000,0.059,0.67,1.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,12,23792367000,12310222000,11482145000,25916969000,4039686000,4254891000,0.164,1.089,2.072,23050050000,13324874000,9725176000,22836030000,3385711000,3280778000,0.144,0.991,2.37,16265490000,12032746000,4232744000,19064983000,1090450000,1190181000,0.062,1.172,3.843
A-,10,51730765000,23570768000,28159997000,65681034000,3782140000,3422175000,0.052,1.27,1.837,43427205000,18486824000,24940381000,47973318000,113048000,-224420000,-0.005,1.105,1.741,0,0,0,0,0,0,0,0,0
A-,9,1.62E+11,96698684000,64910117000,2.48E+11,2665521000,-351007000,-0.001,1.536,2.49,1.34E+11,87033865000,46735481000,2.90E+11,9244663000,9024809000,0.031,2.165,2.862,0,0,0,0,0,0,0,0,0
A-,9,2.42E+11,84736701660,1.57E+11,3.97E+11,1767518597,1.50E+11,0.379,1.644,1.54,1.88E+11,1.33E+11,54568353633,4.08E+11,-8242501275,-18129835255,-0.044,2.173,3.443,1.75E+11,1.06E+11,69411232452,3.56E+11,13619069878,10405590967,0.029,2.032,2.523
A-,8,19601248000,8242054000,11359194000,5062166000,725640000,945454000,0.187,0.258,1.726,20398804000,7942779000,12456025000,5172300000,1516696000,1553716000,0.3,0.254,1.638,18574813000,8436609000,10138204000,4306897000,827179000,1037945000,0.241,0.232,1.832
A-,12,2.70E+11,1.83E+11,86466087040,2.69E+11,3937259380,1653835234,0.006,0.995,3.12,2.43E+11,1.59E+11,83511539734,2.50E+11,6463155024,5413674764,0.022,1.028,2.907,2.00E+11,1.21E+11,78336045710,2.60E+11,6659448766,6676922341,0.026,1.302,2.55
A-,8,32779081000,7590806000,25188275000,19155531000,6147607000,5329424000,0.278,0.584,1.301,0,0,0,0,0,0,0,0,0,24998569000,6968330000,18030239000,15980161000,1446254000,1395161000,0.087,0.639,1.386
A-,11,1.31E+11,59700691913,71402819371,58471916067,-741768503,-3573519350,-0.061,0.446,1.836,1.45E+11,66832892775,77934212170,80372128697,11682036856,9082411226,0.113,0.555,1.858,1.44E+11,69814766703,74156890824,65982605251,9651549182,8950213091,0.136,0.458,1.941
A-,3,4.08E+11,1.10E+11,2.98E+11,1.93E+11,9559814333,-4548519771,-0.024,0.472,1.367,3.73E+11,1.28E+11,2.46E+11,1.77E+11,12224651499,8919524090,0.05,0.475,1.52,3.44E+11,93647148966,2.50E+11,1.67E+11,-15293087301,-19549099496,-0.117,0.486,1.374
A-,10,86402229000,42403580000,43998649000,98322236000,3155081000,2433084000,0.025,1.138,1.964,88915560000,45457568000,43457992000,97741111000,2924476000,-2941837000,-0.03,1.099,2.046,88326475000,43857640000,44468835000,78880334000,2555939000,2921911000,0.037,0.893,1.986
A-,8,58765000000,30288000000,28477000000,33873000000,4642000000,4637000000,0.137,0.576,2.064,49028000000,24370000000,24658000000,29820000000,2601000000,3085000000,0.103,0.608,1.988,43344000000,20883000000,22461000000,28396000000,3434000000,4135000000,0.146,0.655,1.93
A-,12,16254565000,4798923000,11455642000,21805822000,1698121000,1473100000,0.068,1.342,1.419,17378959000,7077130000,10301829000,29615862000,2883391000,2752436000,0.093,1.704,1.687,20954458000,12598640000,8355818000,29322586000,831908000,743245000,0.025,1.399,2.508
A-,5,18563291000,3746832000,14816459000,9152902000,2403208000,2346004000,0.256,0.493,1.253,16615634000,3523127000,13092507000,7726925000,1223572000,2256529000,0.292,0.465,1.269,0,0,0,0,0,0,0,0,0
A-,5,20626828000,14211937000,6414891000,10358285000,108880000,116611000,0.011,0.502,3.215,23027657000,16729182000,6298475000,18505679000,1852838000,1524791000,0.082,0.804,3.656,14047738000,9125223000,4922515000,15932439000,978067000,1342890000,0.084,1.134,2.854
A-,11,8.49E+11,2.63E+11,5.86E+11,5.80E+11,12331000000,1.33E+11,0.23,0.683,1.449,7.11E+11,2.37E+11,4.73E+11,6.78E+11,2991000000,25245000000,0.037,0.954,1.501,6.43E+11,1.68E+11,4.75E+11,6.73E+11,10633000000,16837000000,0.025,1.047,1.354
A-,7,1.28E+11,69873686000,58110401000,1.24E+11,15758409000,16210705000,0.131,0.966,2.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,10,25572000000,16927000000,8645000000,25211000000,2814000000,3864000000,0.153,0.986,2.958,18162227000,11769916000,6392311000,20110970000,2232784000,2252592000,0.112,1.107,2.841,13343867000,7346210000,5997657000,17076826000,1327962000,1240542000,0.073,1.28,2.225
A-,10,1.26E+11,52936188744,72835763403,72622359560,9043651973,7174158560,0.099,0.577,1.727,1.36E+11,68703934949,66867107954,64332226652,5320882252,24680948297,0.384,0.475,2.027,1.08E+11,59039455258,48578255638,48702984011,3701978012,862114891,0.018,0.453,2.215
A-,11,2.28E+11,1.20E+11,1.08E+11,2.28E+11,8550618324,4795849881,0.021,1.002,2.11,1.86E+11,1.18E+11,67057901645,2.17E+11,585960544,-13694645853,-0.063,1.171,2.767,1.82E+11,1.04E+11,77735379332,56223518386,-2104043009,-1723616770,-0.031,0.309,2.341
A-,14,29225389000,6875860000,22349529000,38851205000,2700082000,-502566000,-0.013,1.329,1.308,28584579000,4953502000,23631077000,35319599000,3523005000,3565709000,0.101,1.236,1.21,24999415000,4151282000,20848133000,30171758000,2248214000,2192897000,0.073,1.207,1.199
A-,14,39459019000,18595223000,20863796000,40609824000,2001397000,1248348000,0.031,1.029,1.891,35819245000,18625040000,17194205000,49611244000,1042693000,1227735000,0.025,1.385,2.083,37488550000,21352089000,16136461000,45823882000,2990816000,2900412000,0.063,1.222,2.323
A-,12,11950382000,5853832000,6096550000,13770340000,170865000,49751000,0.004,1.152,1.96,11890004000,5833534000,6056470000,12528757000,199804000,45331000,0.004,1.054,1.963,11865979000,5841915000,6024064000,9212515000,4522000,246900000,0.027,0.776,1.97
A-,10,1.30E+11,72685086264,57474227642,86873727999,6353099941,3524825967,0.041,0.667,2.265,1.11E+11,57432572107,53927305418,88655767575,10502786502,10052741582,0.113,0.796,2.065,94776487880,48145077105,46631410775,58894552605,3964291117,3898291390,0.066,0.621,2.032
A-,13,15263277000,5021925000,10241352000,11521057000,-615971000,1522236000,0.132,0.755,1.49,13117000000,4161000000,8956000000,11400000000,146000000,-309000000,-0.027,0.869,1.465,14213000000,4946000000,9267000000,11433000000,373000000,568000000,0.05,0.804,1.534
A-,10,18374979000,11224265000,7150714000,28355161000,1522914000,974689000,0.034,1.543,2.57,16797876000,10466676000,6331200000,23655777000,874523000,483810000,0.02,1.408,2.653,15351000000,9404000000,5947000000,20445000000,1045000000,673000000,0.033,1.332,2.581
A-,6,41468667000,33473465000,7995202000,53157439000,2911870000,-9156726000,-0.172,1.282,5.187,44237644000,33942892000,10294752000,50817340000,2311242000,1996386000,0.039,1.149,4.297,16887538000,8146586000,8740952000,47035352000,1905963000,1909542000,0.041,2.785,1.932
A-,11,17489695000,11037288000,6452407000,46699422000,-224204000,911243000,0.02,2.67,2.711,17205558000,11593860000,5611698000,41867991000,195382000,936862000,0.022,2.433,3.066,12801690000,8180129000,4621561000,35837990000,-1967711000,-899873000,-0.025,2.799,2.77
A-,10,20697354000,12563978000,8133376000,0,0,0,0,0,2.545,18484000000,11635000000,6849000000,33319000000,687000000,1430000000,0.043,1.803,2.699,18405000000,10418000000,7987000000,25011000000,102000000,598000000,0.024,1.359,2.304
A-,5,29009669000,12198839000,16810830000,17238256000,1271957000,1214493000,0.07,0.594,1.726,32217446000,15559790000,16657656000,31760377000,6788121000,7222174000,0.227,0.986,1.934,22006847000,11487547000,10519300000,19539627000,3603863000,3802039000,0.195,0.888,2.092
A-,10,1.47E+11,98801411149,48234830494,32630975729,-8187050049,-11833194381,-0.363,0.222,3.048,1.26E+11,81333510340,44366867016,37291741895,800048038,-643868030,-0.017,0.297,2.833,90740894971,48891533499,41849361472,34086706248,4157181174,6770326821,0.199,0.376,2.168
A-,8,25525033000,10005123000,15519910000,36161720000,1846214000,1962707000,0.054,1.417,1.645,25603003000,11701286000,13901717000,47014287000,2568195000,2357211000,0.05,1.836,1.842,20846809000,9457157000,11389652000,39545302000,1999182000,2115464000,0.053,1.897,1.83
A-,9,16758711000,7367117000,9391594000,22482008000,3892767000,3809263000,0.169,1.342,1.784,18740000000,10448000000,8292000000,30741000000,2046000000,2509000000,0.082,1.64,2.26,13154000000,6987000000,6167000000,9980000000,802000000,1119000000,0.112,0.759,2.133
A-,7,13596070000,4980249000,8615821000,16563504000,239983000,205907000,0.012,1.218,1.578,0,0,0,0,0,0,0,0,0,12842993000,4561395000,8281598000,14537022000,93143000,81977000,0.006,1.132,1.551
A-,11,45210000000,18357000000,26853000000,55567000000,2671000000,2383000000,0.043,1.229,1.684,42144631000,16821466000,25323165000,54099520000,1540063000,863375000,0.016,1.284,1.664,43575000000,18947000000,24628000000,47072000000,746000000,656000000,0.014,1.08,1.769
A-,10,1.37E+12,9.47E+11,4.26E+11,2.33E+12,37814293216,24174294173,0.01,1.697,3.224,1.33E+12,9.43E+11,3.88E+11,2.23E+12,18714254258,-7551455888,-0.003,1.672,3.429,1.27E+12,8.49E+11,4.18E+11,2.03E+12,44327588237,31732538136,0.016,1.603,3.03
A-,14,2.73E+12,1.87E+12,8.58E+11,2.98E+12,1.01E+11,67539767135,0.023,1.092,3.178,2.56E+12,1.76E+12,8.03E+11,2.95E+12,1.33E+11,96536509764,0.033,1.152,3.189,2.33E+12,1.57E+12,7.54E+11,2.56E+12,2.33E+11,2.12E+11,0.083,1.101,3.085
A-,8,13724000000,5251000000,8473000000,18444000000,26000000,-19000000,-0.001,1.344,1.62,14310000000,4213000000,10097000000,19317000000,987000000,942000000,0.049,1.35,1.417,11910000000,2597000000,9313000000,18073000000,740000000,768000000,0.042,1.517,1.279
A-,6,36240984000,21362389000,14878595000,18424240000,-2040803000,-1875924000,-0.102,0.508,2.436,26956539000,10142020000,16814519000,29434570000,-359189000,1514803000,0.051,1.092,1.603,26868924000,10779527000,16089397000,32475199000,2123959000,2619490000,0.081,1.209,1.67
A-,3,1.18E+12,3.52E+11,8.32E+11,7.49E+11,44718268391,56951016193,0.076,0.632,1.423,1.09E+12,3.42E+11,7.48E+11,8.74E+11,94274859182,1.10E+11,0.126,0.802,1.457,9.38E+11,2.54E+11,6.84E+11,5.44E+11,19337282762,-1238291515,-0.002,0.581,1.371
A-,12,22632000000,9611000000,13021000000,85399000000,3780000000,3846000000,0.045,3.773,1.738,21232000000,11260000000,9972000000,83123000000,3386000000,3120000000,0.038,3.915,2.129,17153000000,9458000000,7695000000,66059000000,1430000000,1478000000,0.022,3.851,2.229
A-,11,1.98E+11,57195063606,1.41E+11,96577221552,6606303384,22477656438,0.233,0.487,1.405,1.86E+11,64775255814,1.21E+11,67661514915,-1441946513,-1563018150,-0.023,0.364,1.535,1.87E+11,64041656329,1.23E+11,57771768373,-565908642,-5294950439,-0.092,0.309,1.521
A-,6,66726648141,16581646232,50145001909,50143416324,-252673138,-301755373,-0.006,0.751,1.331,0,0,0,0,0,0,0,0,0,33083888000,14934684000,18149204000,39450601000,2335704000,3189261000,0.081,1.192,1.823
A-,9,8690566000,5075969000,3614597000,4213592000,544890000,246285000,0.058,0.485,2.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,2,1.73E+12,1.18E+12,5.44E+11,9.68E+11,57904676214,13978752927,0.014,0.561,3.169,1.41E+12,9.21E+11,4.88E+11,8.94E+11,1.04E+11,90660180773,0.101,0.635,2.886,1.03E+12,5.99E+11,4.32E+11,6.70E+11,1.05E+11,86162116169,0.129,0.65,2.386
A-,9,15577693000,10524913000,5052780000,31334581000,1081425000,748539000,0.024,2.012,3.083,18666053000,13915197000,4750856000,27460964000,897592000,669205000,0.024,1.471,3.929,11039000000,6938000000,4101000000,13476000000,604000000,590000000,0.044,1.221,2.692
A-,8,6.05E+11,2.89E+11,3.17E+11,1.01E+12,33040068846,21510688446,0.021,1.665,1.911,6.03E+11,2.90E+11,3.13E+11,1.05E+12,20387199874,19184280925,0.018,1.734,1.925,5.83E+11,2.75E+11,3.08E+11,8.60E+11,28370561449,19069727325,0.022,1.475,1.895
A-,14,3.15E+11,1.15E+11,2.00E+11,1.62E+11,-7289718026,-7710426800,-0.048,0.514,1.576,3.13E+11,1.05E+11,2.08E+11,1.53E+11,-7181518153,-11597829977,-0.076,0.491,1.504,3.09E+11,96658758706,2.12E+11,1.32E+11,6100549787,5638139674,0.043,0.428,1.455
A-,8,38005138000,13933138000,24072000000,26956144000,1095369000,1026741000,0.038,0.709,1.579,0,0,0,0,0,0,0,0,0,34427256000,14682078000,19745178000,25128401000,2861131000,2705090000,0.108,0.73,1.744
A-,14,29928000000,10902000000,19026000000,38595000000,5640000000,5939000000,0.154,1.29,1.573,25466000000,11429000000,14037000000,53914000000,3947000000,3528000000,0.065,2.117,1.814,16132000000,5207000000,10925000000,44743000000,2345000000,2600000000,0.058,2.774,1.477
A-,11,18663000000,10984000000,7679000000,34680000000,1728000000,896000000,0.026,1.858,2.43,19475000000,12129000000,7346000000,33731000000,2617000000,869000000,0.026,1.732,2.651,19250000000,11895000000,7355000000,27837000000,891000000,279000000,0.01,1.446,2.617
A-,9,1.89E+11,1.15E+11,74099084362,92797688898,-6581048283,-9038487500,-0.097,0.491,2.549,1.57E+11,88330550538,68184526665,1.28E+11,11477824071,3839634438,0.03,0.82,2.295,0,0,0,0,0,0,0,0,0
A-,10,22765169000,8862654000,13902515000,38546989000,1678781000,1535296000,0.04,1.693,1.637,22758637000,10154713000,12603924000,45357332000,2847141000,2157123000,0.048,1.993,1.806,20921332000,9593292000,11328040000,28693941000,469727000,601960000,0.021,1.372,1.847
A-,11,22105432000,14434347000,7671085000,17740629000,1641018000,1469995000,0.083,0.803,2.882,16199000000,9486000000,6713000000,20670000000,1819000000,1755000000,0.085,1.276,2.413,14705000000,9500000000,5205000000,12736000000,43000000,10000000,0.001,0.866,2.825
A-,12,10661813000,6377738000,4284075000,9140588000,615149000,508120000,0.056,0.857,2.489,10113109000,6299880000,3813229000,8740836000,718997000,713464000,0.082,0.864,2.652,0,0,0,0,0,0,0,0,0
A-,13,5601917000,3309046000,2292871000,5330359000,623969000,702346000,0.132,0.952,2.443,4900072000,3098550000,1801522000,4169796000,467124000,386323000,0.093,0.851,2.72,5567757000,4004318000,1563439000,5205995000,676117000,1132691000,0.218,0.935,3.561
A-,14,7.37E+11,2.98E+11,4.38E+11,7.12E+11,13502308684,-87540250916,-0.123,0.966,1.68,2.01E+11,99693650002,1.01E+11,2.27E+11,3503433098,2194853255,0.01,1.131,1.984,1.95E+11,97387326902,97946294352,2.04E+11,13286618165,11716760708,0.057,1.047,1.994
A-,12,64260548000,33677331000,30583217000,25453188000,1131091000,404810000,0.016,0.396,2.101,60806994000,30538098000,30268896000,25116961000,1601937000,1172075000,0.047,0.413,2.009,62894000000,34032000000,28862000000,27469000000,1813000000,2280000000,0.083,0.437,2.179
A-,8,2.01E+11,67188342427,1.34E+11,2.62E+11,24177306064,20229771237,0.077,1.302,1.501,2.15E+11,1.10E+11,1.05E+11,2.45E+11,12861584537,9466412548,0.039,1.139,2.048,2.03E+11,1.14E+11,88685950233,2.32E+11,5212921320,7676936867,0.033,1.143,2.285
A-,10,82771000000,35061000000,47710000000,83526000000,3467000000,2626000000,0.031,1.009,1.735,73868000000,35392000000,38476000000,85109000000,3110000000,3898000000,0.046,1.152,1.92,81576000000,31836000000,49740000000,67517000000,5760000000,13560000000,0.201,0.828,1.64
A-,14,35472767000,11363939000,24108828000,35598122000,3254868000,2562024000,0.072,1.004,1.471,39164885000,15965884000,23199001000,43698872000,4265146000,7632893000,0.175,1.116,1.688,43934428000,24845915000,19088513000,39802987000,4505320000,3774746000,0.095,0.906,2.302
A-,10,27810791000,17760450000,10050341000,36329915000,-4532327000,-4425687000,-0.122,1.306,2.767,31229915000,16260398000,14969517000,51519038000,62246000,63479000,0.001,1.65,2.086,30841312000,15973999000,14867313000,39069951000,-1955685000,-1575667000,-0.04,1.267,2.074
A-,10,13172379000,6756874000,6415505000,9944204000,438508000,493957000,0.05,0.755,2.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,11,4244395000,2988362000,1256033000,4168578000,721944000,642364000,0.154,0.982,3.379,4371512000,3665581000,705931000,4844118000,665864000,605398000,0.125,1.108,6.193,3909113000,3801518000,107595000,3722756000,130137000,40854000,0.011,0.952,36.332
A-,5,11697944000,3884251000,7813693000,10948050000,137357000,68607000,0.006,0.936,1.497,11803732000,3723151000,8080581000,14717654000,1623811000,1579147000,0.107,1.247,1.461,0,0,0,0,0,0,0,0,0
A-,11,50526876000,24185821000,26341055000,77461526000,6109418000,5727146000,0.074,1.533,1.918,44875743000,23249937000,21625806000,56035939000,4951673000,8662611000,0.155,1.249,2.075,55101287000,33918571000,21182716000,50685642000,7337498000,6836097000,0.135,0.92,2.601
A-,10,16979810000,4763109000,12216701000,36656758000,2145100000,2545002000,0.069,2.159,1.39,19330753000,8199103000,11131650000,47724888000,1953864000,2608144000,0.055,2.469,1.737,13438075000,3107201000,10330874000,32098691000,2193886000,2721693000,0.085,2.389,1.301
A-,7,28913960000,19734807000,9179153000,26293654000,511277000,842211000,0.032,0.909,3.15,23185000000,14439000000,8746000000,25058000000,15000000,701000000,0.028,1.081,2.651,20043000000,11981000000,8062000000,27413000000,2000000,1080000000,0.039,1.368,2.486
A-,8,3.35E+12,2.24E+12,1.11E+12,4.64E+12,-2.22E+11,-2.96E+11,-0.064,1.386,3.019,3.02E+12,1.74E+12,1.29E+12,3.89E+12,2.66E+11,3.41E+11,0.088,1.286,2.353,1.53E+12,8.97E+11,6.35E+11,9.71E+11,44252213145,-1.26E+11,-0.129,0.634,2.412
A-,4,1.12E+12,2.72E+11,8.44E+11,1.45E+12,1.10E+11,95338074901,0.066,1.298,1.322,1.22E+12,4.22E+11,7.98E+11,2.14E+12,2.15E+11,1.96E+11,0.091,1.755,1.529,1.23E+12,5.12E+11,7.20E+11,2.03E+12,2.02E+11,2.20E+11,0.108,1.647,1.711
A-,9,2.03E+11,1.11E+11,91867645000,2.32E+11,7834230000,4000138000,0.017,1.139,2.213,2.02E+11,1.14E+11,87827000000,2.22E+11,6042000000,2588000000,0.012,1.099,2.297,1.83E+11,98390000000,84988000000,1.94E+11,2685000000,2821000000,0.015,1.06,2.158
A-,9,94658541157,72708166628,21950374529,53679071672,-7043841565,-7015967228,-0.131,0.567,4.312,76280928822,48819081233,27461847589,59139993833,585221907,43796534,0.001,0.775,2.778,42415672298,16450749738,25964922560,54585774335,1116268626,1156395325,0.021,1.287,1.634
A-,14,1.43E+12,3.95E+11,1.04E+12,7.37E+11,30000134277,59737508269,0.081,0.515,1.381,1.42E+12,4.13E+11,1.01E+12,5.82E+11,83922533356,91809286311,0.158,0.409,1.41,1.21E+12,2.56E+11,9.57E+11,4.17E+11,97320806212,1.01E+11,0.243,0.344,1.267
A-,8,2.34E+11,1.27E+11,1.07E+11,2.51E+11,20833708000,19821421000,0.079,1.072,2.186,1.89E+11,97679095000,91288049000,1.29E+11,5888842000,1534631000,0.012,0.684,2.07,1.62E+11,68932867000,92738174000,1.29E+11,3477309000,19628985000,0.152,0.797,1.743
A-,13,80912309000,40775705000,40136604000,43692565000,-4351073000,-4426323000,-0.101,0.54,2.016,88906277000,44900589000,44005688000,38947875000,1322682000,2215424000,0.057,0.438,2.02,79320149000,36995366000,42324783000,43297491000,2028009000,1904149000,0.044,0.546,1.874
